X,Y,OBJECTID,PROPERTY_UNIT_ID,STREET,UPDATE_DATE,X_COORD,Y_COORD,UNIT_TYPE,STATUS,ROADSEGMENTID,CIVIC_NO,UNIT,LATITUDE,LONGITUDE,PARCELID,WARD,POLL,ROLL_REFERENCE,GlobalID
-80.47968706,43.44890773,958921,4018852,WEBER ST E,2023/11/25 08:40:17+00,542100.1413,4810797.72,VERTICAL UNIT,ACTIVE,6863,140,201,,,50024374,10,25,301203000421400,509de99c-c1b6-4ff8-811c-fbd35a8f5c5f
-80.49673787,43.45263968,958922,40258722,KING ST W,2023/11/25 08:42:37+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,206,,,55088759,10,20,301202000106026,fff62cc9-4c9d-4339-8dde-23471528f462
-80.47816776,43.45319481,958924,40262024,SAMUEL ST,2023/11/25 08:42:43+00,542220.09,4811274.6,VERTICAL UNIT,ACTIVE,6838,54,1,,,50027097,10,25,301203000706800,96e22810-45dc-4f9a-9907-186a104a080c
-80.48313741,43.45763211,959003,2048093,QUEEN ST N,2023/11/25 08:41:42+00,541814.9531,4811764.889,VERTICAL UNIT,ACTIVE,6969,182,APT 2,,,50000435,10,20,301202000222600,b091011a-9b2e-404c-91be-370f7c4a5c65
-80.48313741,43.45763211,959004,2025838,QUEEN ST N,2023/11/25 08:40:28+00,541814.9531,4811764.889,VERTICAL UNIT,ACTIVE,6969,182,APT 1,,,50000435,10,20,301202000222600,5fe2edb8-1ffd-4b52-8e1f-ac7ad0e7d0b5
-80.47697864,43.45870143,959007,4019346,DUNHAM AVE,2023/11/25 08:40:54+00,542312.4581,4811886.755,VERTICAL UNIT,ACTIVE,6921,53,2,,,50000762,10,25,301202000737100,c839b068-1e54-4512-b778-ebd4d568ccb8
-80.49745214,43.45284859,959009,40258896,KING ST W,2023/11/25 08:42:37+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,311,,,55088788,10,20,301202000101656,7c695dbd-8583-42d5-b513-3376c7c2dbf7
-80.49606378,43.45338801,959017,40260967,VICTORIA ST N,2023/11/25 08:42:39+00,540772.0481,4811287.143,UNKNOWN,ACTIVE,5898,,PKG2,,,55088764,10,20,301202000104612,0d61d916-ebee-47bf-bcfa-3351e703605c
-80.4794225,43.45750782,959052,40253843,MANSION ST,2023/11/25 08:42:36+00,542115.5795,4811752.957,VERTICAL UNIT,ACTIVE,6797,120,300,,,50000496,10,25,301202000724020,59b230c6-bcdf-425f-a378-6aac57f079cc
-80.48368803,43.46114228,959085,3058077,LANCASTER ST W,2023/11/25 08:42:13+00,541767.991,4812154.443,VERTICAL UNIT,ACTIVE,7036,71,3,,,50001642,10,15,301201001303100,c72ad1f1-be5c-419f-b46f-ac67656881b3
-80.47984235,43.4549549,959103,2048694,FREDERICK ST,2023/11/25 08:41:40+00,542083.3839,4811469.224,VERTICAL UNIT,ACTIVE,11128,250,503,,,50000580,10,25,301202000203600,adb02429-6112-470b-9679-850dc9e2fac9
-80.49745214,43.45284859,959109,40258862,KING ST W,2023/11/25 08:42:38+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,116,,,55088788,10,20,301202000101608,019315b4-3002-4d01-9406-6be1c780228f
-80.48315767,43.44852323,959129,40255565,DUKE ST E,2023/11/25 08:42:34+00,541819.59,4810753.27,VERTICAL UNIT,ACTIVE,11316,165,302,,,55087568,10,20,301203000104847,3ff144a5-e98c-458e-9f22-abc91a4b3189
-80.48217506,43.46247283,959143,2023721,WELLINGTON ST N,2023/11/25 08:40:27+00,541889.466,4812302.97,VERTICAL UNIT,ACTIVE,6942,470,404,,,50001667,10,5,301201000310500,1b4d4bf7-756c-4b10-91bd-b40e254d493c
-80.45941339,43.4378063,959193,4003193,KING ST E,2023/11/25 08:42:03+00,543748.537,4809575.27,HORIZONTAL UNIT,ACTIVE,10070,1780,4,,,50017364,10,35,301203000113000,ed9902ba-e61c-4fdc-bf51-9981e18a563c
-80.48214867,43.44777184,959197,4011876,DUKE ST E,2023/11/25 08:42:15+00,541901.75,4810670.33,UNKNOWN,ACTIVE,6869,,,,,50056094,10,35,301203000320401,b17e3da6-6bae-4298-9f22-6d653e9bada6
-80.48746167,43.45423164,959220,1009035,AHRENS ST W,2023/11/25 08:41:11+00,541467.44,4811385.08,HORIZONTAL UNIT,ACTIVE,6784,28,A,,,50000317,10,20,301202000511900,b0eac916-bb33-4bf3-9c6b-89de62bd900a
-80.4834177,43.45513117,959227,1020866,ELLEN ST E,2023/11/25 08:41:24+00,541794,4811487,VERTICAL UNIT,ACTIVE,11149,20,401,,,50000482,10,20,301202000612538,a6608ac0-729d-40c1-885d-e667a86e3074
-80.48715661,43.45148323,959289,40249699,QUEEN ST N,2023/11/25 08:42:23+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,1309,,,50000273,10,20,301202000215051,66c8c591-ba2c-448b-b0af-f76ec15ce960
-80.49264234,43.45322662,959312,2023048,COLLEGE ST,2023/11/25 08:40:27+00,541048.9744,4811270.899,VERTICAL UNIT,ACTIVE,6664,48,F,,,50000108,10,20,301202000310600,ac264795-2661-4295-bc2f-c8ba52f57f19
-80.48168674,43.44865796,959318,2023085,CEDAR ST N,2023/11/25 08:40:27+00,541938.515,4810768.972,VERTICAL UNIT,ACTIVE,11315,59,308,,,50026203,10,35,301203000310600,f0791839-aa55-4265-b9af-d954df87433b
-80.4944499,43.45910313,959331,2058002,AHRENS ST W,2023/11/25 08:41:17+00,540898.77,4811922.64,VERTICAL UNIT,ACTIVE,11091,161,4,,,50002939,10,15,301201000701500,069f046b-de3d-4d61-99df-17e653bd4668
-80.48715661,43.45148323,959345,40249524,QUEEN ST N,2023/11/25 08:42:25+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,206,,,50000273,10,20,301202000214914,c8670700-c712-4025-adb7-755dfa33d85c
-80.47715665,43.45078418,959347,2026222,SAMUEL ST,2023/11/25 08:40:28+00,542303.5759,4811007.396,VERTICAL UNIT,ACTIVE,9858,117,3,,,50024268,10,25,301203000702600,b88aa0a3-c487-4629-9189-5a75b253aff2
-80.46996162,43.44499275,959356,2055331,ONWARD AVE,2023/11/25 08:41:21+00,542889.8191,4810367.893,VERTICAL UNIT,ACTIVE,11733,117,203,,,50051856,10,35,301203001004600,dffcc448-bf27-4a33-a348-3f0843780c98
-80.48168674,43.44865796,959362,4021238,CEDAR ST N,2023/11/25 08:40:17+00,541938.515,4810768.972,VERTICAL UNIT,ACTIVE,11315,59,608,,,50026203,10,35,301203000310600,49d83a15-21c0-4b0d-89c9-9420e192e463
-80.48612267,43.46236551,959426,2039062,HILLVIEW ST,2023/11/25 08:42:09+00,541570.1999,4812289.073,VERTICAL UNIT,ACTIVE,7026,17,BSMT,,,50001394,10,15,301201001003100,facb0976-138f-45de-9fa4-5fd8693f9476
-80.48392601,43.45536766,959439,1020848,ELLEN ST E,2023/11/25 08:41:01+00,541752.713,4811513.009,VERTICAL UNIT,ACTIVE,11149,10,809,,,50000483,10,20,301202000612369,e3a4c5bc-a59d-4f31-ad13-5b1efe7548af
-80.48536483,43.4580733,959441,2053222,VICTORIA ST N,2023/11/25 08:41:10+00,541634.45,4811812.77,VERTICAL UNIT,ACTIVE,6958,280,2,,,50001504,10,15,301202000419600,48f0f9ae-ddc2-4867-bcbd-7f7da895d4fb
-80.50135374,43.45941294,959449,2013752,BISMARK AVE,2023/11/25 08:41:43+00,540340.05,4811953.68,VERTICAL UNIT,ACTIVE,11103,14,8,,,50002389,10,10,301201000513300,08176672-34b4-48ab-ba57-bfbb1de7eed4
-80.493128,43.4535582,959503,2026607,WATER ST N,2023/11/25 08:40:28+00,541009.4575,4811307.484,VERTICAL UNIT,ACTIVE,7056,53,1504,,,50000109,10,20,301202000313000,0ec61dca-3ecf-48a8-856f-fc92e63855f7
-80.48340399,43.46011493,959513,40253328,LANCASTER ST W,2023/11/25 08:42:34+00,541791.6764,4812040.491,VERTICAL UNIT,ACTIVE,11114,37,1,,,50061029,10,15,301201001302200,f79f808a-e76d-49b0-bdea-cf9318f94f56
-80.48409248,43.47244029,959535,2048879,LANCASTER ST W,2023/11/25 08:40:53+00,541727.5,4813408.97,VERTICAL UNIT,ACTIVE,6985,434,1,,,50001426,10,5,301201001320500,6b5aaa07-8ea1-487f-9985-13c21d8367db
-80.47319116,43.45708348,959538,40254058,FREDERICK ST,2023/11/25 08:42:34+00,542620,4811709,VERTICAL UNIT,ACTIVE,9780,385,33,,,50027383,10,25,301203000207500,6c467f12-4b65-45be-a4a6-711217d1faae
-80.49574549,43.46035812,959557,2036958,AHRENS ST W,2023/11/25 08:41:46+00,540793.114,4812061.38,VERTICAL UNIT,ACTIVE,11211,199,13,,,50003062,10,15,301201000702500,11d68563-f63c-4a80-9589-36d70bfebaa9
-80.49238529,43.46140381,959571,2042813,MARGARET AVE,2023/11/25 08:40:32+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,310,,,50001218,10,15,301201000807900,80043e4b-8819-4310-8dd1-cb33aa41db1c
-80.50844436,43.45692938,959590,2056888,KING ST W,2023/11/25 08:41:18+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,710,,,50002023,10,10,301201000103416,f5492056-c4f7-435c-b1bc-94d140e630a5
-80.48315767,43.44852323,959593,40255576,DUKE ST E,2023/11/25 08:42:32+00,541819.59,4810753.27,VERTICAL UNIT,ACTIVE,11316,165,313,,,55087568,10,20,301203000104858,7a341338-7bb9-4157-a0e1-addc1b7c27c0
-80.49609181,43.4643585,959599,2013403,MARGARET AVE,2023/11/25 08:41:52+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,708,,,50062147,10,10,301201000825089,f42c98e1-d25f-4cc1-88b9-f75d97576a34
-80.50844436,43.45692938,959616,2048941,KING ST W,2023/11/25 08:40:56+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,503,,,50002023,10,10,301201000103368,0c9be247-435a-4cff-a155-f1c66cf81b11
-80.50844436,43.45692938,959646,2048909,KING ST W,2023/11/25 08:40:53+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,1008,,,50002023,10,10,301201000103471,97e2cc3b-3b1d-4295-8ed1-f18bb0961ed2
-80.48304755,43.45659074,959667,2026220,QUEEN ST N,2023/11/25 08:40:28+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,302,,,50061015,10,20,301202000217000,6ad26607-22f8-46be-b39c-320c6531fba4
-80.49609181,43.4643585,959710,2051262,MARGARET AVE,2023/11/25 08:41:09+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,1615,,,50062147,10,10,301201000825206,682fe399-11f1-445e-baea-0a11344355c1
-80.51138208,43.45783428,959715,2058943,PINE ST,2023/11/25 08:41:22+00,539529.8,4811773.55,VERTICAL UNIT,ACTIVE,607089,18,201,,,50000046,10,10,301201000107600,31727e2e-7889-4469-9b20-e5dfba09bb8b
-80.48653692,43.45388824,959737,2038438,QUEEN ST N,2023/11/25 08:40:38+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,507,,,50000345,10,20,301202000219900,785cae3e-c4d8-411f-99d9-ad3403106e56
-80.46613062,43.44015144,959745,1009320,KING ST E,2023/11/25 08:41:45+00,543203.26,4809832.21,VERTICAL UNIT,ACTIVE,9383,1414,805,,,50061957,10,35,301203000110867,abe534db-1fac-4fe6-ac6b-ca63be148a19
-80.46956004,43.44184342,959784,2038458,BRICK ST,2023/11/25 08:40:38+00,542924.54,4810018.344,VERTICAL UNIT,ACTIVE,11697,29,3,,,50025545,10,35,301203001015100,cd23a294-4876-4bca-ac3d-a8f6a001a380
-80.48479076,43.47145467,959786,40246135,UNION ST,2023/11/25 08:42:27+00,541671.7,4813299.16,VERTICAL UNIT,ACTIVE,6952,1116,4,,,50004469,10,5,301201000923200,142d15c7-5e77-4c2e-8d5b-8689d33c8fc6
-80.48405613,43.45224951,959803,4019921,FREDERICK ST,2023/11/25 08:40:26+00,541744.33,4811166.65,VERTICAL UNIT,ACTIVE,6754,151,301,,,50038360,10,20,301203000202200,020c59b2-a68b-4bac-a88c-2945e05f4c1e
-80.49654176,43.46385552,959812,2023653,MARGARET AVE,2023/11/25 08:41:34+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,1909,,,50062147,10,10,301201000825520,fae5a6b9-cdc9-4f2c-a814-39e4a91837b8
-80.49673787,43.45263968,959824,40258848,KING ST W,2023/11/25 08:42:38+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,605,,,55088759,10,20,301202000106147,e0143e85-b4eb-4766-acfd-41ecbf483ef2
-80.50007763,43.4625564,959849,2037086,RAITAR AVE,2023/11/25 08:41:40+00,540441.19,4812303.403,VERTICAL UNIT,ACTIVE,1570,17,4,,,50002229,10,10,301201000615700,fa671357-4e3f-469e-8fae-22dd53e8bac6
-80.49673787,43.45263968,959918,40258719,KING ST W,2023/11/25 08:42:34+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,114,,,55088759,10,20,301202000106004,16fe4699-a80f-4320-9b9e-ca4afa31438a
-80.48392601,43.45536766,959924,1027367,ELLEN ST E,2023/11/25 08:41:14+00,541752.713,4811513.009,VERTICAL UNIT,ACTIVE,11149,10,405,,,50000483,10,20,301202000612329,028e23dd-11e6-4a15-8e0b-219912d12105
-80.48813918,43.46394064,959958,2053351,BLUCHER BLVD,2023/11/25 08:41:12+00,541406,4812463,VERTICAL UNIT,ACTIVE,11218,309,3,,,50001247,10,5,301201000614200,bcd66bf6-33c5-477c-8a7b-4cbac13465ba
-80.48387485,43.47189148,959964,2048611,LANCASTER ST W,2023/11/25 08:40:51+00,541745.48,4813348.13,VERTICAL UNIT,ACTIVE,6953,416,11,,,50001423,10,5,301201001320100,b2861b1a-97cf-49b4-8f08-39694ab83a4e
-80.47319116,43.45708348,959969,40238300,FREDERICK ST,2023/11/25 08:42:29+00,542620,4811709,VERTICAL UNIT,ACTIVE,9780,385,21,,,50027383,10,25,301203000207500,8227b706-f1f8-4834-b8f6-474fdfd1cb8b
-80.48715661,43.45148323,960012,40249518,QUEEN ST N,2023/11/25 08:42:38+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,112,,,50000273,10,20,301202000214905,96c931e8-e499-4159-b99b-b72cab0d193a
-80.48715661,43.45148323,960031,40249714,QUEEN ST N,2023/11/25 08:42:25+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,1412,,,50000273,10,20,301202000215061,f01a797c-d4e3-4073-8b5a-2f091501fe37
-80.49644829,43.45377235,960055,40261310,VICTORIA ST N,2023/11/25 08:42:41+00,540740.6811,4811329.638,UNKNOWN,ACTIVE,5898,,PKG142,,,55088657,10,20,301202000104792,a0a351cd-9eac-4b89-9c7c-215ee06cdff0
-80.48217506,43.46247283,960081,2058617,WELLINGTON ST N,2023/11/25 08:41:23+00,541889.466,4812302.97,VERTICAL UNIT,ACTIVE,6942,470,102,,,50001667,10,5,301201000310500,170b966e-6d39-409b-ba57-3bcefb44c7b2
-80.49609181,43.4643585,960122,2013408,MARGARET AVE,2023/11/25 08:41:33+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,310,,,50062147,10,10,301201000825035,d6a7aa9d-2802-4ba7-a5b8-44f3e8f2116f
-80.48304755,43.45659074,960130,2048415,QUEEN ST N,2023/11/25 08:40:37+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,905,,,50061015,10,20,301202000217000,dfc33a5a-5b6b-485f-92ff-3c147738d460
-80.49654176,43.46385552,960142,2016790,MARGARET AVE,2023/11/25 08:42:08+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,212,,,50062147,10,10,301201000825322,512a79fb-5087-4a36-be76-4132c3122f9b
-80.50844436,43.45692938,960220,2048916,KING ST W,2023/11/25 08:40:53+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,912,,,50002023,10,10,301201000103451,b61ee69a-6049-4a43-800a-96a912917a61
-80.493128,43.4535582,960223,2057948,WATER ST N,2023/11/25 08:41:17+00,541009.4575,4811307.484,VERTICAL UNIT,ACTIVE,7056,53,702,,,50000109,10,20,301202000313000,ed77f00a-c512-49cb-88c6-56a396206518
-80.48387485,43.47189148,960285,3035204,LANCASTER ST W,2023/11/25 08:40:29+00,541745.48,4813348.13,VERTICAL UNIT,ACTIVE,6953,416,1,,,50001423,10,5,301201001320100,9d38b4d6-118f-493a-bd9f-61f799168203
-80.48477961,43.46950599,960324,2036634,LANCASTER ST W,2023/11/25 08:41:36+00,541673.94,4813082.75,UNKNOWN,ACTIVE,10381,,,,,50004442,10,5,301201001309300,b77ab535-7863-4932-9d8f-2bb6a93fdc04
-80.49857196,43.46463518,960333,2023620,BRUNSWICK AVE,2023/11/25 08:40:26+00,540561.601,4812535,VERTICAL UNIT,ACTIVE,11170,111,3,,,50002486,10,10,301201000721700,818fe2bb-70e5-4449-a9cc-68056015bdce
-80.49673787,43.45263968,960370,40258828,KING ST W,2023/11/25 08:42:34+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,505,,,55088759,10,20,301202000106122,be133dd1-4acc-423d-bf87-84c848ca0e15
-80.49349817,43.4573833,960382,4019911,WELLINGTON ST N,2023/11/25 08:40:21+00,540976.925,4811732.108,VERTICAL UNIT,ACTIVE,6676,193,3,,,50003173,10,15,301201000315600,63780e85-d45d-4232-8dfd-e3135adfde62
-80.48315767,43.44852323,960386,40255554,DUKE ST E,2023/11/25 08:42:32+00,541819.59,4810753.27,VERTICAL UNIT,ACTIVE,11316,165,214,,,55087568,10,20,301203000104836,fb9ac827-d24d-4fef-a46b-10e59eb0e2c7
-80.50844436,43.45692938,960396,2059163,KING ST W,2023/11/25 08:41:24+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,1105,,,50002023,10,10,301201000103477,4a534111-ded4-4792-b0b2-7bd9e6587c83
-80.48715661,43.45148323,960397,40249541,QUEEN ST N,2023/11/25 08:42:25+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,311,,,50000273,10,20,301202000214930,fb40f89e-2138-461c-84cc-c1d131c4362d
-80.49386354,43.46592853,960428,40262021,FAIRFIELD AVE,2023/11/25 08:42:43+00,540941.6,4812680.94,VERTICAL UNIT,ACTIVE,11229,70,2,,,50003078,10,5,301201000816200,50d5680a-0f7d-4b2d-aaab-023d1da3c68d
-80.4834177,43.45513117,960440,1063262,ELLEN ST E,2023/11/25 08:41:24+00,541794,4811487,VERTICAL UNIT,ACTIVE,11149,20,308,,,50000482,10,20,301202000612533,5bfc38cb-3308-4b62-8de1-a74ec4ad5c2c
-80.49654176,43.46385552,960474,2000152,MARGARET AVE,2023/11/25 08:40:23+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,114,,,50062147,10,10,301201000825308,dc7c6c9d-5a27-422a-a87b-aca6fd790a41
-80.50844436,43.45692938,960524,2056326,KING ST W,2023/11/25 08:41:18+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,602,,,50002023,10,10,301201000103402,0c6a6e83-4e92-48a2-bd75-e0f164c7186e
-80.49238529,43.46140381,960526,2026211,MARGARET AVE,2023/11/25 08:40:28+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,1103,,,50001218,10,15,301201000807900,ad1b1214-cfc8-4514-8f68-7ae083e16898
-80.49612201,43.45336785,960549,40260969,VICTORIA ST N,2023/11/25 08:42:35+00,540767.3505,4811284.875,UNKNOWN,ACTIVE,5898,,PKG4,,,55088768,10,20,301202000104614,fe7a150d-bc7b-4dc8-aa10-0df6e2afad67
-80.50149299,43.4603835,960573,2048570,GUELPH ST,2023/11/25 08:40:37+00,540328.14,4812061.4,VERTICAL UNIT,ACTIVE,11198,245,2,,,50002376,10,10,301201001201700,ff1af7ca-d8ec-4e46-b010-392a38a982f3
-80.49609181,43.4643585,960574,2049148,MARGARET AVE,2023/11/25 08:42:10+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,112,,,50062147,10,10,301201000825009,d07dcc6d-7f14-4682-b6ec-d030d2fd65a7
-80.48315767,43.44852323,960579,40255523,DUKE ST E,2023/11/25 08:42:34+00,541819.59,4810753.27,VERTICAL UNIT,ACTIVE,11316,165,105,,,55087568,10,20,301203000104805,5a83ceda-9bf6-4639-8caf-bbf575aa3261
-80.49164995,43.45094558,960609,2023628,KING ST W,2023/11/30 17:05:44+00,541130.8115,4811018.063,VERTICAL UNIT,ACTIVE,6698,144,106,,,50000119,10,20,301202000102400,63be7573-2a98-4d27-a177-6243c03ecb64
-80.50844436,43.45692938,960643,2027777,KING ST W,2023/11/25 08:40:28+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,202,,,50002023,10,10,301201000103330,fd695820-cad7-465d-a94c-6675e9e97e3c
-80.49264234,43.45322662,960651,2010735,COLLEGE ST,2023/11/25 08:40:21+00,541048.9744,4811270.899,VERTICAL UNIT,ACTIVE,6664,46,C,,,50000108,10,20,301202000310600,91b76bc1-c0cf-4172-84d3-7334e47cb7cf
-80.48217506,43.46247283,960652,2002528,WELLINGTON ST N,2023/11/25 08:40:30+00,541889.466,4812302.97,VERTICAL UNIT,ACTIVE,6942,470,401,,,50001667,10,5,301201000310500,3040f284-b4e8-46e2-b7a8-03d9b39f4e74
-80.48813128,43.46030538,960666,2040068,LOUISA ST,2023/11/25 08:41:54+00,541409.12,4812059.28,VERTICAL UNIT,ACTIVE,7014,345,1,,,50001112,10,15,301201000217200,7dff697e-2f14-4041-a1f9-bee02cd54cc3
-80.48780242,43.45525905,960670,1059925,MARGARET AVE,2023/11/25 08:40:49+00,541439.17,4811499.011,VERTICAL UNIT,ACTIVE,6781,43,404,,,50000316,10,20,301202000601016,53b56379-48fd-444b-aa94-bbbc894773fc
-80.49306836,43.45289801,960671,2048102,DUKE ST W,2023/11/25 08:40:34+00,541014.729,4811234.195,VERTICAL UNIT,ACTIVE,8950,156,112,,,50000077,10,20,301202000401300,0aae1e95-0da5-4dcb-ac41-25d011536241
-80.49745214,43.45284859,960672,40258875,KING ST W,2023/11/25 08:42:38+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,211,,,55088788,10,20,301202000101635,8fbba48e-db2e-4890-b59d-6afbb0da11ac
-80.48984009,43.45826407,960688,2035639,MARGARET AVE,2023/11/25 08:41:37+00,541272.27,4811831.73,VERTICAL UNIT,ACTIVE,6686,112,11,,,50001314,10,15,301201000806800,85411539-8766-4587-a2b5-a7c79c88614f
-80.46578478,43.43995069,960707,40259427,KING ST E,2023/11/25 08:42:37+00,543231.3895,4809810.095,VERTICAL UNIT,ACTIVE,9383,1420,65,,,50025830,10,35,301203000110911,c9f6e29b-d63b-442d-95cd-dac7ac3e7706
-80.48304755,43.45659074,960720,2057990,QUEEN ST N,2023/11/25 08:41:18+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,802,,,50061015,10,20,301202000217000,ec96b7be-8971-402b-b518-95b17f8d167d
-80.48304755,43.45659074,960774,2042322,QUEEN ST N,2023/11/25 08:40:32+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,1006,,,50061015,10,20,301202000217000,3871107f-2273-4da6-92e7-929581a5175c
-80.4807228,43.45091427,960781,2035889,BRUBACHER ST,2023/11/25 08:41:37+00,542014.9479,4811020.038,VERTICAL UNIT,ACTIVE,6825,16,D,,,50020212,10,25,301203000537600,55935e73-8a9e-4d77-bdc2-e9c360c70e87
-80.4807228,43.45091427,960782,2037579,BRUBACHER ST,2023/11/25 08:40:21+00,542014.9479,4811020.038,VERTICAL UNIT,ACTIVE,6825,18,D,,,50020212,10,25,301203000537600,db20e955-0544-4b04-8611-71eb81445ae8
-80.48715661,43.45148323,960824,40249591,QUEEN ST N,2023/11/25 08:42:18+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,801,,,50000273,10,20,301202000214995,cae0e492-4b63-4837-b527-43d89e54dd16
-80.48168674,43.44865796,960834,4019225,CEDAR ST N,2023/11/25 08:40:52+00,541938.515,4810768.972,VERTICAL UNIT,ACTIVE,11315,59,211,,,50026203,10,35,301203000310600,3de2329c-5fe1-4ef6-a515-2d8d17b27318
-80.4843763,43.45604088,960868,2058604,QUEEN ST N,2023/11/25 08:41:23+00,541715.82,4811587.55,VERTICAL UNIT,ACTIVE,11146,142,4,,,50000429,10,20,301202000221200,b3d4c6da-31d8-4b88-8d71-e197c2488a18
-80.50844436,43.45692938,960889,2058083,KING ST W,2023/11/25 08:41:17+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,1001,,,50002023,10,10,301201000103457,02cb7613-3a46-4913-b2e1-efeeba55c6a6
-80.46613062,43.44015144,960906,1048597,KING ST E,2023/11/25 08:41:18+00,543203.26,4809832.21,VERTICAL UNIT,ACTIVE,9383,1414,1103,,,50061957,10,35,301203000110892,1020eb92-007c-4dfe-aef8-96467ae90ee6
-80.48217506,43.46247283,960911,2023728,WELLINGTON ST N,2023/11/25 08:40:26+00,541889.466,4812302.97,VERTICAL UNIT,ACTIVE,6942,470,204,,,50001667,10,5,301201000310500,afb51d75-b035-4baf-965a-e9d91d247652
-80.491134,43.45913669,960912,2023963,MARGARET AVE,2023/11/25 08:41:57+00,541167,4811928,VERTICAL UNIT,ACTIVE,6684,129,201,,,50003179,10,15,301201000801300,ef1b68dd-703c-4627-9fec-b2ec6564546a
-80.49062425,43.45458712,960980,2040803,COLLEGE ST,2023/11/25 08:40:28+00,541211.328,4811422.989,VERTICAL UNIT,ACTIVE,6491,119,705,,,50000225,10,20,301202000309000,5612c507-ae15-447e-aec3-068e9ccabb64
-80.48821758,43.4517727,961005,2037779,QUEEN ST N,2023/11/25 08:40:28+00,541407.96,4811111.62,VERTICAL UNIT,ACTIVE,6769,50,704,,,50000271,10,20,301202000218700,a7d4896a-4398-4ce5-875c-4a147c2c0fba
-80.49238529,43.46140381,961009,2037247,MARGARET AVE,2023/11/25 08:40:29+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,502,,,50001218,10,15,301201000807900,8ebd84da-cb5f-4f57-b096-f5034e49ee9e
-80.49673787,43.45263968,961016,40258818,KING ST W,2023/11/25 08:42:36+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,532,,,55088759,10,20,301202000106135,e797f4ae-0b1e-4bd1-a7cb-20f19546c508
-80.50087152,43.45779267,961028,2048825,WATERLOO ST,2023/11/30 17:05:45+00,540380.139,4811773.97,UNIT,ACTIVE,8827,109,2,,,50002332,10,10,301201000502700,f2fd5a12-d849-4b43-95f8-34cdd1dccee7
-80.46613062,43.44015144,961099,1068612,KING ST E,2023/11/25 08:40:42+00,543203.26,4809832.21,VERTICAL UNIT,ACTIVE,9383,1414,407,,,50061957,10,35,301203000110833,763db3db-39d1-4695-bc2b-bd135fe9ef0b
-80.47319116,43.45708348,961106,40250557,FREDERICK ST,2023/11/25 08:42:21+00,542620,4811709,VERTICAL UNIT,ACTIVE,9780,385,7,,,50027383,10,25,301203000207500,9fbcf283-0123-47aa-afe1-3567be46a2b0
-80.50390417,43.46050744,961124,4003018,WATERLOO ST,2023/11/25 08:40:23+00,540133,4812074,VERTICAL UNIT,ACTIVE,8814,209,B,,,50002089,10,10,301201000505200,85d78519-5834-49ce-9855-f28883e65b74
-80.50362731,43.4595968,961133,40262029,GUELPH ST,2023/11/25 08:42:43+00,540156,4811973,VERTICAL UNIT,ACTIVE,8816,36,3,,,50002086,10,10,301201001215100,03aa14bd-f0f6-4ee3-8f96-0269e98f243b
